,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
970,"Fri, Mar 10, 2017",10:30p,Washington Wizards,130,Sacramento Kings,122,Box Score,OT,"17,608",
971,"Sat, Mar 11, 2017",3:00p,Utah Jazz,104,Oklahoma City Thunder,112,Box Score,,"18,203",
972,"Sat, Mar 11, 2017",3:30p,Philadelphia 76ers,100,Los Angeles Clippers,112,Box Score,,"19,060",
973,"Sat, Mar 11, 2017",5:00p,New York Knicks,92,Detroit Pistons,112,Box Score,,"19,607",
974,"Sat, Mar 11, 2017",7:00p,New Orleans Pelicans,125,Charlotte Hornets,122,Box Score,OT,"18,196",
975,"Sat, Mar 11, 2017",7:00p,Cleveland Cavaliers,116,Orlando Magic,104,Box Score,,"18,846",
976,"Sat, Mar 11, 2017",8:00p,Toronto Raptors,89,Miami Heat,104,Box Score,,"19,745",
977,"Sat, Mar 11, 2017",8:00p,Minnesota Timberwolves,95,Milwaukee Bucks,102,Box Score,,"18,717",
978,"Sat, Mar 11, 2017",8:30p,Golden State Warriors,85,San Antonio Spurs,107,Box Score,,"18,418",
979,"Sat, Mar 11, 2017",9:00p,Phoenix Suns,100,Dallas Mavericks,98,Box Score,,"20,324",
980,"Sat, Mar 11, 2017",9:00p,Atlanta Hawks,107,Memphis Grizzlies,90,Box Score,,"17,523",
981,"Sat, Mar 11, 2017",10:00p,Washington Wizards,125,Portland Trail Blazers,124,Box Score,OT,"19,482",
982,"Sat, Mar 11, 2017",10:30p,Denver Nuggets,105,Sacramento Kings,92,Box Score,,"17,608",
983,"Sun, Mar 12, 2017",3:30p,Chicago Bulls,80,Boston Celtics,100,Box Score,,"18,624",
984,"Sun, Mar 12, 2017",6:00p,New York Knicks,112,Brooklyn Nets,120,Box Score,,"17,732",
985,"Sun, Mar 12, 2017",6:00p,Miami Heat,98,Indiana Pacers,102,Box Score,,"17,923",
986,"Sun, Mar 12, 2017",9:00p,Cleveland Cavaliers,112,Houston Rockets,117,Box Score,,"18,055",
987,"Sun, Mar 12, 2017",9:00p,Portland Trail Blazers,110,Phoenix Suns,101,Box Score,,"16,664",
988,"Sun, Mar 12, 2017",9:30p,Philadelphia 76ers,118,Los Angeles Lakers,116,Box Score,,"18,997",
989,"Mon, Mar 13, 2017",7:00p,Chicago Bulls,115,Charlotte Hornets,109,Box Score,,"16,489",
990,"Mon, Mar 13, 2017",7:30p,Dallas Mavericks,78,Toronto Raptors,100,Box Score,,"19,800",
991,"Mon, Mar 13, 2017",8:00p,Milwaukee Bucks,93,Memphis Grizzlies,113,Box Score,,"16,770",
992,"Mon, Mar 13, 2017",8:00p,Washington Wizards,104,Minnesota Timberwolves,119,Box Score,,"15,747",
993,"Mon, Mar 13, 2017",8:00p,Atlanta Hawks,99,San Antonio Spurs,107,Box Score,,"18,418",
994,"Mon, Mar 13, 2017",9:00p,Los Angeles Clippers,108,Utah Jazz,114,Box Score,,"19,911",
995,"Mon, Mar 13, 2017",10:30p,Los Angeles Lakers,101,Denver Nuggets,129,Box Score,,"17,344",
996,"Mon, Mar 13, 2017",10:30p,Orlando Magic,115,Sacramento Kings,120,Box Score,,"17,608",
997,"Tue, Mar 14, 2017",7:00p,Detroit Pistons,96,Cleveland Cavaliers,128,Box Score,,"20,562",
998,"Tue, Mar 14, 2017",7:30p,Oklahoma City Thunder,122,Brooklyn Nets,104,Box Score,,"13,911",
999,"Tue, Mar 14, 2017",7:30p,Indiana Pacers,81,New York Knicks,87,Box Score,,"18,261",
1000,"Tue, Mar 14, 2017",8:00p,Portland Trail Blazers,77,New Orleans Pelicans,100,Box Score,,"15,530",
1001,"Tue, Mar 14, 2017",10:30p,Philadelphia 76ers,104,Golden State Warriors,106,Box Score,,"19,596",
1002,"Wed, Mar 15, 2017",7:00p,Charlotte Hornets,77,Indiana Pacers,98,Box Score,,"14,169",
1003,"Wed, Mar 15, 2017",7:00p,Dallas Mavericks,112,Washington Wizards,107,Box Score,,"17,844",
1004,"Wed, Mar 15, 2017",7:30p,Minnesota Timberwolves,104,Boston Celtics,117,Box Score,,"18,624",
1005,"Wed, Mar 15, 2017",7:30p,Utah Jazz,97,Detroit Pistons,83,Box Score,,"14,033",
1006,"Wed, Mar 15, 2017",7:30p,New Orleans Pelicans,112,Miami Heat,120,Box Score,,"19,678",
1007,"Wed, Mar 15, 2017",8:00p,Memphis Grizzlies,98,Chicago Bulls,91,Box Score,,"21,583",
1008,"Wed, Mar 15, 2017",8:00p,Los Angeles Lakers,100,Houston Rockets,139,Box Score,,"18,055",
1009,"Wed, Mar 15, 2017",8:00p,Portland Trail Blazers,110,San Antonio Spurs,106,Box Score,,"18,418",
1010,"Wed, Mar 15, 2017",10:00p,Sacramento Kings,107,Phoenix Suns,101,Box Score,,"17,196",
1011,"Wed, Mar 15, 2017",10:30p,Milwaukee Bucks,97,Los Angeles Clippers,96,Box Score,,"19,060",
1012,"Thu, Mar 16, 2017",7:00p,Utah Jazz,83,Cleveland Cavaliers,91,Box Score,,"20,562",
1013,"Thu, Mar 16, 2017",7:00p,Oklahoma City Thunder,123,Toronto Raptors,102,Box Score,,"19,800",
1014,"Thu, Mar 16, 2017",7:30p,Memphis Grizzlies,103,Atlanta Hawks,91,Box Score,,"17,063",
1015,"Thu, Mar 16, 2017",7:30p,Brooklyn Nets,121,New York Knicks,110,Box Score,,"19,812",
1016,"Thu, Mar 16, 2017",9:00p,Los Angeles Clippers,114,Denver Nuggets,129,Box Score,,"14,179",
1017,"Thu, Mar 16, 2017",10:30p,Orlando Magic,92,Golden State Warriors,122,Box Score,,"19,596",
1018,"Fri, Mar 17, 2017",7:00p,Dallas Mavericks,74,Philadelphia 76ers,116,Box Score,,"17,642",
1019,"Fri, Mar 17, 2017",7:00p,Chicago Bulls,107,Washington Wizards,112,Box Score,,"20,356",
1020,"Fri, Mar 17, 2017",7:30p,Boston Celtics,98,Brooklyn Nets,95,Box Score,,"17,732",
1021,"Fri, Mar 17, 2017",7:30p,Toronto Raptors,87,Detroit Pistons,75,Box Score,,"16,541",
1022,"Fri, Mar 17, 2017",8:00p,Minnesota Timberwolves,105,Miami Heat,123,Box Score,,"19,600",
1023,"Fri, Mar 17, 2017",8:00p,Houston Rockets,112,New Orleans Pelicans,128,Box Score,,"17,972",
1024,"Fri, Mar 17, 2017",10:00p,Orlando Magic,109,Phoenix Suns,103,Box Score,,"16,880",
1025,"Fri, Mar 17, 2017",10:30p,Milwaukee Bucks,107,Los Angeles Lakers,103,Box Score,,"18,997",
1026,"Sat, Mar 18, 2017",3:00p,Sacramento Kings,94,Oklahoma City Thunder,110,Box Score,,"18,203",
1027,"Sat, Mar 18, 2017",6:00p,Portland Trail Blazers,113,Atlanta Hawks,97,Box Score,,"16,543",
1028,"Sat, Mar 18, 2017",7:00p,Washington Wizards,93,Charlotte Hornets,98,Box Score,,"19,361",
1029,"Sat, Mar 18, 2017",8:30p,Cleveland Cavaliers,78,Los Angeles Clippers,108,Box Score,,"19,379",
1030,"Sat, Mar 18, 2017",9:00p,Utah Jazz,86,Chicago Bulls,95,Box Score,,"21,953",
1031,"Sat, Mar 18, 2017",9:00p,San Antonio Spurs,96,Memphis Grizzlies,104,Box Score,,"18,119",
1032,"Sat, Mar 18, 2017",9:30p,Houston Rockets,109,Denver Nuggets,105,Box Score,,"17,512",
1033,"Sat, Mar 18, 2017",10:30p,Milwaukee Bucks,92,Golden State Warriors,117,Box Score,,"19,596",
1034,"Sun, Mar 19, 2017",12:00p,Dallas Mavericks,111,Brooklyn Nets,104,Box Score,,"14,045",
1035,"Sun, Mar 19, 2017",1:00p,Boston Celtics,99,Philadelphia 76ers,105,Box Score,,"19,446",
1036,"Sun, Mar 19, 2017",4:30p,Phoenix Suns,95,Detroit Pistons,112,Box Score,,"19,588",
1037,"Sun, Mar 19, 2017",6:00p,Portland Trail Blazers,115,Miami Heat,104,Box Score,,"19,600",
1038,"Sun, Mar 19, 2017",6:00p,Minnesota Timberwolves,109,New Orleans Pelicans,123,Box Score,,"16,111",
1039,"Sun, Mar 19, 2017",6:00p,Indiana Pacers,91,Toronto Raptors,116,Box Score,,"19,800",
1040,"Sun, Mar 19, 2017",7:00p,Sacramento Kings,102,San Antonio Spurs,118,Box Score,,"18,418",
1041,"Sun, Mar 19, 2017",9:30p,Cleveland Cavaliers,125,Los Angeles Lakers,120,Box Score,,"18,997",
1042,"Mon, Mar 20, 2017",7:00p,Atlanta Hawks,90,Charlotte Hornets,105,Box Score,,"14,278",
1043,"Mon, Mar 20, 2017",7:00p,Utah Jazz,100,Indiana Pacers,107,Box Score,,"15,458",
1044,"Mon, Mar 20, 2017",7:00p,Philadelphia 76ers,109,Orlando Magic,112,Box Score,OT,"16,236",
1045,"Mon, Mar 20, 2017",7:30p,Washington Wizards,102,Boston Celtics,110,Box Score,,"18,624",
1046,"Mon, Mar 20, 2017",8:00p,Denver Nuggets,124,Houston Rockets,125,Box Score,,"16,080",
1047,"Mon, Mar 20, 2017",8:00p,Golden State Warriors,111,Oklahoma City Thunder,95,Box Score,,"18,203",
1048,"Mon, Mar 20, 2017",10:30p,New York Knicks,105,Los Angeles Clippers,114,Box Score,,"19,060",
1049,"Tue, Mar 21, 2017",7:00p,Chicago Bulls,120,Toronto Raptors,122,Box Score,OT,"19,800",
1050,"Tue, Mar 21, 2017",7:30p,Detroit Pistons,96,Brooklyn Nets,98,Box Score,,"14,343",
1051,"Tue, Mar 21, 2017",7:30p,Phoenix Suns,97,Miami Heat,112,Box Score,,"19,600",
1052,"Tue, Mar 21, 2017",8:00p,Memphis Grizzlies,82,New Orleans Pelicans,95,Box Score,,"15,973",
1053,"Tue, Mar 21, 2017",8:30p,Golden State Warriors,112,Dallas Mavericks,87,Box Score,,"20,453",
1054,"Tue, Mar 21, 2017",9:30p,San Antonio Spurs,100,Minnesota Timberwolves,93,Box Score,,"13,742",
1055,"Tue, Mar 21, 2017",10:00p,Milwaukee Bucks,93,Portland Trail Blazers,90,Box Score,,"19,525",
1056,"Tue, Mar 21, 2017",10:30p,Los Angeles Clippers,133,Los Angeles Lakers,109,Box Score,,"18,724",
1057,"Wed, Mar 22, 2017",7:00p,Charlotte Hornets,109,Orlando Magic,102,Box Score,,"16,034",
1058,"Wed, Mar 22, 2017",7:30p,Indiana Pacers,100,Boston Celtics,109,Box Score,,"18,624",
1059,"Wed, Mar 22, 2017",8:00p,Detroit Pistons,95,Chicago Bulls,117,Box Score,,"21,503",
1060,"Wed, Mar 22, 2017",8:00p,Philadelphia 76ers,97,Oklahoma City Thunder,122,Box Score,,"18,203",
1061,"Wed, Mar 22, 2017",8:00p,Atlanta Hawks,100,Washington Wizards,104,Box Score,,"18,137",
1062,"Wed, Mar 22, 2017",9:00p,Cleveland Cavaliers,113,Denver Nuggets,126,Box Score,,"19,718",
1063,"Wed, Mar 22, 2017",10:30p,Milwaukee Bucks,116,Sacramento Kings,98,Box Score,,"17,608",
1064,"Wed, Mar 22, 2017",10:30p,New York Knicks,101,Utah Jazz,108,Box Score,,"19,911",
1065,"Thu, Mar 23, 2017",7:30p,Phoenix Suns,98,Brooklyn Nets,126,Box Score,,"15,141",
1066,"Thu, Mar 23, 2017",7:30p,Toronto Raptors,101,Miami Heat,84,Box Score,,"19,745",
1067,"Thu, Mar 23, 2017",8:30p,Los Angeles Clippers,95,Dallas Mavericks,97,Box Score,,"19,703",
1068,"Thu, Mar 23, 2017",8:30p,Memphis Grizzlies,90,San Antonio Spurs,97,Box Score,,"18,418",
1069,"Thu, Mar 23, 2017",10:00p,New York Knicks,95,Portland Trail Blazers,110,Box Score,,"19,020",
1070,"Fri, Mar 24, 2017",7:00p,Cleveland Cavaliers,112,Charlotte Hornets,105,Box Score,,"19,511",
1071,"Fri, Mar 24, 2017",7:00p,Denver Nuggets,125,Indiana Pacers,117,Box Score,,"17,923",
1072,"Fri, Mar 24, 2017",7:00p,Detroit Pistons,87,Orlando Magic,115,Box Score,,"18,076",
1073,"Fri, Mar 24, 2017",7:00p,Brooklyn Nets,108,Washington Wizards,129,Box Score,,"19,616",
1074,"Fri, Mar 24, 2017",7:30p,Phoenix Suns,120,Boston Celtics,130,Box Score,,"18,624",
1075,"Fri, Mar 24, 2017",8:00p,Philadelphia 76ers,117,Chicago Bulls,107,Box Score,,"21,558",
1076,"Fri, Mar 24, 2017",8:00p,New Orleans Pelicans,107,Houston Rockets,117,Box Score,,"18,055",
1077,"Fri, Mar 24, 2017",8:00p,Atlanta Hawks,97,Milwaukee Bucks,100,Box Score,,"16,786",
1078,"Fri, Mar 24, 2017",10:30p,Sacramento Kings,100,Golden State Warriors,114,Box Score,,"19,596",
1079,"Fri, Mar 24, 2017",10:30p,Minnesota Timberwolves,119,Los Angeles Lakers,130,Box Score,OT,"18,997",
1080,"Sat, Mar 25, 2017",3:30p,Utah Jazz,95,Los Angeles Clippers,108,Box Score,,"19,060",
1081,"Sat, Mar 25, 2017",7:30p,Washington Wizards,127,Cleveland Cavaliers,115,Box Score,,"20,562",
1082,"Sat, Mar 25, 2017",8:30p,Toronto Raptors,94,Dallas Mavericks,86,Box Score,,"19,934",
1083,"Sat, Mar 25, 2017",8:30p,New York Knicks,98,San Antonio Spurs,106,Box Score,,"18,418",
1084,"Sat, Mar 25, 2017",10:00p,Minnesota Timberwolves,100,Portland Trail Blazers,112,Box Score,,"19,580",
1085,"Sun, Mar 26, 2017",1:00p,Brooklyn Nets,107,Atlanta Hawks,92,Box Score,,"15,921",
1086,"Sun, Mar 26, 2017",1:00p,Phoenix Suns,106,Charlotte Hornets,120,Box Score,,"17,292",
1087,"Sun, Mar 26, 2017",3:30p,Oklahoma City Thunder,125,Houston Rockets,137,Box Score,,"18,055",
1088,"Sun, Mar 26, 2017",3:30p,Sacramento Kings,98,Los Angeles Clippers,97,Box Score,,"19,060",
1089,"Sun, Mar 26, 2017",3:30p,Chicago Bulls,109,Milwaukee Bucks,94,Box Score,,"17,669",
1090,"Sun, Mar 26, 2017",6:00p,Miami Heat,108,Boston Celtics,112,Box Score,,"18,624",
1091,"Sun, Mar 26, 2017",6:00p,Philadelphia 76ers,94,Indiana Pacers,107,Box Score,,"16,467",
1092,"Sun, Mar 26, 2017",8:00p,New Orleans Pelicans,115,Denver Nuggets,90,Box Score,,"19,850",
1093,"Sun, Mar 26, 2017",8:00p,Memphis Grizzlies,94,Golden State Warriors,106,Box Score,,"19,596",
1094,"Sun, Mar 26, 2017",9:30p,Portland Trail Blazers,97,Los Angeles Lakers,81,Box Score,,"18,698",
1095,"Mon, Mar 27, 2017",7:30p,Detroit Pistons,95,New York Knicks,109,Box Score,,"19,812",
1096,"Mon, Mar 27, 2017",7:30p,Orlando Magic,112,Toronto Raptors,131,Box Score,,"19,800",
1097,"Mon, Mar 27, 2017",8:00p,Cleveland Cavaliers,74,San Antonio Spurs,103,Box Score,,"18,418",
1098,"Mon, Mar 27, 2017",8:30p,Oklahoma City Thunder,92,Dallas Mavericks,91,Box Score,,"19,970",
1099,"Mon, Mar 27, 2017",10:30p,Memphis Grizzlies,90,Sacramento Kings,91,Box Score,,"17,608",
1100,"Mon, Mar 27, 2017",10:30p,New Orleans Pelicans,100,Utah Jazz,108,Box Score,,"18,924",
1101,"Tue, Mar 28, 2017",7:00p,Milwaukee Bucks,118,Charlotte Hornets,108,Box Score,,"16,505",
1102,"Tue, Mar 28, 2017",7:00p,Minnesota Timberwolves,115,Indiana Pacers,114,Box Score,,"17,534",
1103,"Tue, Mar 28, 2017",7:30p,Phoenix Suns,91,Atlanta Hawks,95,Box Score,,"13,412",
1104,"Tue, Mar 28, 2017",7:30p,Philadelphia 76ers,106,Brooklyn Nets,101,Box Score,,"15,471",
1105,"Tue, Mar 28, 2017",7:30p,Miami Heat,97,Detroit Pistons,96,Box Score,,"17,160",
1106,"Tue, Mar 28, 2017",8:00p,Golden State Warriors,113,Houston Rockets,106,Box Score,,"18,055",
1107,"Tue, Mar 28, 2017",10:00p,Denver Nuggets,113,Portland Trail Blazers,122,Box Score,,"20,003",
1108,"Tue, Mar 28, 2017",10:30p,Washington Wizards,119,Los Angeles Lakers,108,Box Score,,"18,997",
1109,"Wed, Mar 29, 2017",7:00p,Oklahoma City Thunder,114,Orlando Magic,106,Box Score,OT,"18,408",
1110,"Wed, Mar 29, 2017",7:00p,Atlanta Hawks,99,Philadelphia 76ers,92,Box Score,,"15,212",
1111,"Wed, Mar 29, 2017",7:30p,Milwaukee Bucks,103,Boston Celtics,100,Box Score,,"18,624",
1112,"Wed, Mar 29, 2017",7:30p,Miami Heat,105,New York Knicks,88,Box Score,,"19,812",
1113,"Wed, Mar 29, 2017",7:30p,Charlotte Hornets,110,Toronto Raptors,106,Box Score,,"19,800",
1114,"Wed, Mar 29, 2017",8:00p,Indiana Pacers,97,Memphis Grizzlies,110,Box Score,,"16,367",
1115,"Wed, Mar 29, 2017",8:00p,Dallas Mavericks,118,New Orleans Pelicans,121,Box Score,,"16,000",
1116,"Wed, Mar 29, 2017",9:30p,Golden State Warriors,110,San Antonio Spurs,98,Box Score,,"18,418",
1117,"Wed, Mar 29, 2017",10:30p,Washington Wizards,124,Los Angeles Clippers,133,Box Score,,"19,060",
1118,"Wed, Mar 29, 2017",10:30p,Utah Jazz,112,Sacramento Kings,82,Box Score,,"17,608",
1119,"Thu, Mar 30, 2017",7:30p,Brooklyn Nets,89,Detroit Pistons,90,Box Score,,"15,804",
1120,"Thu, Mar 30, 2017",8:00p,Cleveland Cavaliers,93,Chicago Bulls,99,Box Score,,"22,282",
1121,"Thu, Mar 30, 2017",8:00p,Los Angeles Lakers,104,Minnesota Timberwolves,119,Box Score,,"18,179",
1122,"Thu, Mar 30, 2017",10:00p,Los Angeles Clippers,124,Phoenix Suns,118,Box Score,,"16,736",
1123,"Thu, Mar 30, 2017",10:30p,Houston Rockets,107,Portland Trail Blazers,117,Box Score,,"20,049",
1124,"Fri, Mar 31, 2017",7:00p,Denver Nuggets,114,Charlotte Hornets,122,Box Score,,"18,353",
1125,"Fri, Mar 31, 2017",7:00p,Indiana Pacers,100,Toronto Raptors,111,Box Score,,"19,800",
1126,"Fri, Mar 31, 2017",7:30p,Orlando Magic,116,Boston Celtics,117,Box Score,,"18,624",
1127,"Fri, Mar 31, 2017",7:30p,Philadelphia 76ers,105,Cleveland Cavaliers,122,Box Score,,"20,562",
1128,"Fri, Mar 31, 2017",8:00p,Dallas Mavericks,90,Memphis Grizzlies,99,Box Score,,"17,317",
1129,"Fri, Mar 31, 2017",8:00p,New York Knicks,98,Miami Heat,94,Box Score,,"19,600",
1130,"Fri, Mar 31, 2017",8:00p,Detroit Pistons,105,Milwaukee Bucks,108,Box Score,OT,"18,717",
1131,"Fri, Mar 31, 2017",8:00p,Sacramento Kings,89,New Orleans Pelicans,117,Box Score,,"17,304",
1132,"Fri, Mar 31, 2017",8:00p,San Antonio Spurs,100,Oklahoma City Thunder,95,Box Score,,"18,203",
1133,"Fri, Mar 31, 2017",9:00p,Washington Wizards,88,Utah Jazz,95,Box Score,,"19,911",
1134,"Fri, Mar 31, 2017",10:30p,Houston Rockets,98,Golden State Warriors,107,Box Score,,"19,596",
1135,"Sat, Apr 1, 2017",3:30p,Los Angeles Lakers,104,Los Angeles Clippers,115,Box Score,,"19,060",
1136,"Sat, Apr 1, 2017",5:00p,Atlanta Hawks,104,Chicago Bulls,106,Box Score,,"22,019",
1137,"Sat, Apr 1, 2017",6:00p,Orlando Magic,111,Brooklyn Nets,121,Box Score,,"15,976",
1138,"Sat, Apr 1, 2017",8:00p,Sacramento Kings,123,Minnesota Timberwolves,117,Box Score,,"18,960",
1139,"Sat, Apr 1, 2017",10:00p,Phoenix Suns,117,Portland Trail Blazers,130,Box Score,,"18,915",
1140,"Sun, Apr 2, 2017",1:00p,Boston Celtics,110,New York Knicks,94,Box Score,,"19,812",
1141,"Sun, Apr 2, 2017",3:00p,Charlotte Hornets,113,Oklahoma City Thunder,101,Box Score,,"18,203",
1142,"Sun, Apr 2, 2017",3:30p,Memphis Grizzlies,103,Los Angeles Lakers,108,Box Score,,"18,997",
1143,"Sun, Apr 2, 2017",3:30p,Dallas Mavericks,109,Milwaukee Bucks,105,Box Score,,"18,717",
1144,"Sun, Apr 2, 2017",3:30p,Utah Jazz,103,San Antonio Spurs,109,Box Score,,"18,418",
1145,"Sun, Apr 2, 2017",6:00p,Atlanta Hawks,82,Brooklyn Nets,91,Box Score,,"15,040",
1146,"Sun, Apr 2, 2017",6:00p,Indiana Pacers,130,Cleveland Cavaliers,135,Box Score,2OT,"20,562",
1147,"Sun, Apr 2, 2017",6:00p,Denver Nuggets,116,Miami Heat,113,Box Score,,"19,600",
1148,"Sun, Apr 2, 2017",6:00p,Chicago Bulls,117,New Orleans Pelicans,110,Box Score,,"18,306",
1149,"Sun, Apr 2, 2017",6:00p,Philadelphia 76ers,105,Toronto Raptors,113,Box Score,,"19,800",
1150,"Sun, Apr 2, 2017",8:00p,Washington Wizards,115,Golden State Warriors,139,Box Score,,"19,596",
1151,"Sun, Apr 2, 2017",9:00p,Houston Rockets,123,Phoenix Suns,116,Box Score,,"17,378",
1152,"Mon, Apr 3, 2017",7:00p,Portland Trail Blazers,109,Minnesota Timberwolves,110,Box Score,,"14,677",
1153,"Tue, Apr 4, 2017",7:00p,Orlando Magic,102,Cleveland Cavaliers,122,Box Score,,"20,562",
1154,"Tue, Apr 4, 2017",7:00p,Toronto Raptors,90,Indiana Pacers,108,Box Score,,"16,524",
1155,"Tue, Apr 4, 2017",7:00p,Brooklyn Nets,141,Philadelphia 76ers,118,Box Score,,"14,580",
1156,"Tue, Apr 4, 2017",7:00p,Charlotte Hornets,111,Washington Wizards,118,Box Score,,"18,614",
1157,"Tue, Apr 4, 2017",8:00p,Denver Nuggets,134,New Orleans Pelicans,131,Box Score,,"16,050",
1158,"Tue, Apr 4, 2017",8:00p,Chicago Bulls,91,New York Knicks,100,Box Score,,"19,812",
1159,"Tue, Apr 4, 2017",8:00p,Milwaukee Bucks,79,Oklahoma City Thunder,110,Box Score,,"18,203",
1160,"Tue, Apr 4, 2017",8:30p,Memphis Grizzlies,89,San Antonio Spurs,95,Box Score,OT,"18,418",
1161,"Tue, Apr 4, 2017",9:00p,Portland Trail Blazers,87,Utah Jazz,106,Box Score,,"19,911",
1162,"Tue, Apr 4, 2017",10:30p,Minnesota Timberwolves,107,Golden State Warriors,121,Box Score,,"19,596",
1163,"Tue, Apr 4, 2017",10:30p,Dallas Mavericks,87,Sacramento Kings,98,Box Score,,"17,608",
1164,"Wed, Apr 5, 2017",7:00p,Miami Heat,112,Charlotte Hornets,99,Box Score,,"17,758",
1165,"Wed, Apr 5, 2017",7:30p,Toronto Raptors,105,Detroit Pistons,102,Box Score,,"17,578",
1166,"Wed, Apr 5, 2017",8:00p,Cleveland Cavaliers,114,Boston Celtics,91,Box Score,,"18,624",
1167,"Wed, Apr 5, 2017",8:00p,Denver Nuggets,104,Houston Rockets,110,Box Score,,"18,055",
1168,"Wed, Apr 5, 2017",8:00p,Oklahoma City Thunder,103,Memphis Grizzlies,100,Box Score,,"17,298",
1169,"Wed, Apr 5, 2017",8:30p,Los Angeles Lakers,102,San Antonio Spurs,95,Box Score,,"18,418",
1170,"Wed, Apr 5, 2017",10:00p,Golden State Warriors,120,Phoenix Suns,111,Box Score,,"18,055",
1171,"Wed, Apr 5, 2017",10:30p,Dallas Mavericks,101,Los Angeles Clippers,112,Box Score,,"19,060",
1172,"Thu, Apr 6, 2017",7:00p,Milwaukee Bucks,89,Indiana Pacers,104,Box Score,,"17,010",
1173,"Thu, Apr 6, 2017",7:00p,Brooklyn Nets,107,Orlando Magic,115,Box Score,,"18,095",
1174,"Thu, Apr 6, 2017",7:00p,Chicago Bulls,102,Philadelphia 76ers,90,Box Score,,"15,177",
1175,"Thu, Apr 6, 2017",7:30p,Washington Wizards,106,New York Knicks,103,Box Score,,"19,812",
1176,"Thu, Apr 6, 2017",8:00p,Boston Celtics,116,Atlanta Hawks,123,Box Score,,"18,688",
1177,"Thu, Apr 6, 2017",10:30p,Minnesota Timberwolves,98,Portland Trail Blazers,105,Box Score,,"19,393",
1178,"Fri, Apr 7, 2017",7:30p,Atlanta Hawks,114,Cleveland Cavaliers,100,Box Score,,"20,562",
1179,"Fri, Apr 7, 2017",7:30p,Miami Heat,94,Toronto Raptors,96,Box Score,,"19,800",
1180,"Fri, Apr 7, 2017",8:00p,Detroit Pistons,114,Houston Rockets,109,Box Score,,"18,055",
1181,"Fri, Apr 7, 2017",8:00p,New York Knicks,88,Memphis Grizzlies,101,Box Score,,"17,631",
1182,"Fri, Apr 7, 2017",8:30p,San Antonio Spurs,102,Dallas Mavericks,89,Box Score,,"20,133",
1183,"Fri, Apr 7, 2017",9:00p,New Orleans Pelicans,106,Denver Nuggets,122,Box Score,,"16,348",
1184,"Fri, Apr 7, 2017",9:00p,Minnesota Timberwolves,113,Utah Jazz,120,Box Score,,"19,911",
1185,"Fri, Apr 7, 2017",10:00p,Oklahoma City Thunder,99,Phoenix Suns,120,Box Score,,"18,055",
1186,"Fri, Apr 7, 2017",10:30p,Sacramento Kings,94,Los Angeles Lakers,98,Box Score,,"18,997",
1187,"Sat, Apr 8, 2017",5:00p,Chicago Bulls,106,Brooklyn Nets,107,Box Score,,"17,732",
1188,"Sat, Apr 8, 2017",6:00p,Boston Celtics,121,Charlotte Hornets,114,Box Score,,"19,407",
1189,"Sat, Apr 8, 2017",6:00p,Indiana Pacers,127,Orlando Magic,112,Box Score,,"18,846",
1190,"Sat, Apr 8, 2017",7:00p,Milwaukee Bucks,90,Philadelphia 76ers,82,Box Score,,"16,301",
1191,"Sat, Apr 8, 2017",7:00p,Miami Heat,106,Washington Wizards,103,Box Score,,"20,365",
1192,"Sat, Apr 8, 2017",8:30p,Los Angeles Clippers,98,San Antonio Spurs,87,Box Score,,"18,420",
1193,"Sat, Apr 8, 2017",10:00p,Utah Jazz,86,Portland Trail Blazers,101,Box Score,,"19,865",
1194,"Sat, Apr 8, 2017",10:30p,New Orleans Pelicans,101,Golden State Warriors,123,Box Score,,"19,596",
1195,"Sun, Apr 9, 2017",12:00p,Toronto Raptors,110,New York Knicks,97,Box Score,,"19,812",
1196,"Sun, Apr 9, 2017",3:30p,Cleveland Cavaliers,125,Atlanta Hawks,126,Box Score,OT,"18,835",
1197,"Sun, Apr 9, 2017",5:00p,Oklahoma City Thunder,106,Denver Nuggets,105,Box Score,,"19,718",
1198,"Sun, Apr 9, 2017",6:00p,Detroit Pistons,103,Memphis Grizzlies,90,Box Score,,"16,521",
1199,"Sun, Apr 9, 2017",6:00p,Dallas Mavericks,111,Phoenix Suns,124,Box Score,,"18,055",
1200,"Sun, Apr 9, 2017",6:00p,Houston Rockets,135,Sacramento Kings,128,Box Score,,"17,608",
1201,"Sun, Apr 9, 2017",9:30p,Minnesota Timberwolves,109,Los Angeles Lakers,110,Box Score,,"18,997",
1202,"Mon, Apr 10, 2017",7:00p,Indiana Pacers,120,Philadelphia 76ers,111,Box Score,,"14,622",
1203,"Mon, Apr 10, 2017",7:30p,Brooklyn Nets,105,Boston Celtics,114,Box Score,,"18,624",
1204,"Mon, Apr 10, 2017",7:30p,Cleveland Cavaliers,121,Miami Heat,124,Box Score,OT,"19,673",
1205,"Mon, Apr 10, 2017",8:00p,Orlando Magic,75,Chicago Bulls,122,Box Score,,"21,545",
1206,"Mon, Apr 10, 2017",8:00p,Washington Wizards,105,Detroit Pistons,101,Box Score,,"21,012",
1207,"Mon, Apr 10, 2017",8:00p,Charlotte Hornets,79,Milwaukee Bucks,89,Box Score,,"18,717",
1208,"Mon, Apr 10, 2017",10:00p,San Antonio Spurs,98,Portland Trail Blazers,99,Box Score,,"19,393",
