,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
1205,"Mon, Apr 13, 2015",7:30p,Chicago Bulls,113,Brooklyn Nets,86,Box Score,,"17,732",
1206,"Mon, Apr 13, 2015",7:30p,Orlando Magic,93,Miami Heat,100,Box Score,,"19,600",
1207,"Mon, Apr 13, 2015",8:00p,New Orleans Pelicans,100,Minnesota Timberwolves,88,Box Score,,"13,009",
1208,"Mon, Apr 13, 2015",8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,101,Box Score,,"18,203",
1209,"Mon, Apr 13, 2015",9:00p,Dallas Mavericks,92,Utah Jazz,109,Box Score,,"19,911",
1210,"Mon, Apr 13, 2015",10:00p,Los Angeles Lakers,92,Sacramento Kings,102,Box Score,,"17,317",
1211,"Mon, Apr 13, 2015",10:30p,Memphis Grizzlies,107,Golden State Warriors,111,Box Score,,"19,596",
1212,"Mon, Apr 13, 2015",10:30p,Denver Nuggets,103,Los Angeles Clippers,110,Box Score,,"19,060",
1213,"Tue, Apr 14, 2015",7:30p,Toronto Raptors,93,Boston Celtics,95,Box Score,,"18,624",
1214,"Tue, Apr 14, 2015",8:00p,Washington Wizards,95,Indiana Pacers,99,Box Score,2OT,"18,165",
1215,"Tue, Apr 14, 2015",10:30p,Los Angeles Clippers,112,Phoenix Suns,101,Box Score,,"18,055",
1216,"Wed, Apr 15, 2015",7:00p,Charlotte Hornets,87,Toronto Raptors,92,Box Score,,"19,800",
1217,"Wed, Apr 15, 2015",8:00p,Orlando Magic,88,Brooklyn Nets,101,Box Score,,"17,098",
1218,"Wed, Apr 15, 2015",8:00p,Atlanta Hawks,85,Chicago Bulls,91,Box Score,,"22,172",
1219,"Wed, Apr 15, 2015",8:00p,Washington Wizards,108,Cleveland Cavaliers,113,Box Score,OT,"20,562",
1220,"Wed, Apr 15, 2015",8:00p,Portland Trail Blazers,98,Dallas Mavericks,114,Box Score,,"20,352",
1221,"Wed, Apr 15, 2015",8:00p,Utah Jazz,91,Houston Rockets,117,Box Score,,"18,320",
1222,"Wed, Apr 15, 2015",8:00p,Boston Celtics,105,Milwaukee Bucks,100,Box Score,,"17,316",
1223,"Wed, Apr 15, 2015",8:00p,Oklahoma City Thunder,138,Minnesota Timberwolves,113,Box Score,,"18,250",
1224,"Wed, Apr 15, 2015",8:00p,San Antonio Spurs,103,New Orleans Pelicans,108,Box Score,,"18,524",
1225,"Wed, Apr 15, 2015",8:00p,Detroit Pistons,112,New York Knicks,90,Box Score,,"19,812",
1226,"Wed, Apr 15, 2015",8:00p,Miami Heat,105,Philadelphia 76ers,101,Box Score,,"14,476",
1227,"Wed, Apr 15, 2015",9:30p,Indiana Pacers,83,Memphis Grizzlies,95,Box Score,,"17,109",
1228,"Wed, Apr 15, 2015",10:30p,Denver Nuggets,126,Golden State Warriors,133,Box Score,,"19,596",
1229,"Wed, Apr 15, 2015",10:30p,Sacramento Kings,122,Los Angeles Lakers,99,Box Score,,"18,997",
