,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
726,"Mon, Feb 1, 2016",9:00p,Chicago Bulls,96,Utah Jazz,105,Box Score,OT,"18,811",
727,"Mon, Feb 1, 2016",10:00p,Milwaukee Bucks,104,Sacramento Kings,111,Box Score,,"16,827",
728,"Tue, Feb 2, 2016",7:30p,Boston Celtics,97,New York Knicks,89,Box Score,,"19,812",
729,"Tue, Feb 2, 2016",8:00p,Miami Heat,102,Houston Rockets,115,Box Score,,"18,229",
730,"Tue, Feb 2, 2016",9:00p,Toronto Raptors,104,Phoenix Suns,97,Box Score,,"15,897",
731,"Tue, Feb 2, 2016",10:00p,Milwaukee Bucks,95,Portland Trail Blazers,107,Box Score,,"18,306",
732,"Tue, Feb 2, 2016",10:30p,Minnesota Timberwolves,115,Los Angeles Lakers,119,Box Score,,"18,997",
733,"Wed, Feb 3, 2016",7:00p,Cleveland Cavaliers,97,Charlotte Hornets,106,Box Score,,"19,189",
734,"Wed, Feb 3, 2016",7:00p,Atlanta Hawks,124,Philadelphia 76ers,86,Box Score,,"10,429",
735,"Wed, Feb 3, 2016",7:30p,Detroit Pistons,95,Boston Celtics,102,Box Score,,"17,297",
736,"Wed, Feb 3, 2016",7:30p,Indiana Pacers,114,Brooklyn Nets,100,Box Score,,"13,311",
737,"Wed, Feb 3, 2016",8:00p,Orlando Magic,114,Oklahoma City Thunder,117,Box Score,,"18,203",
738,"Wed, Feb 3, 2016",8:00p,Golden State Warriors,134,Washington Wizards,121,Box Score,,"20,356",
739,"Wed, Feb 3, 2016",8:30p,Miami Heat,93,Dallas Mavericks,90,Box Score,,"20,385",
740,"Wed, Feb 3, 2016",8:30p,New Orleans Pelicans,97,San Antonio Spurs,110,Box Score,,"18,418",
741,"Wed, Feb 3, 2016",9:00p,Denver Nuggets,81,Utah Jazz,85,Box Score,,"19,461",
742,"Wed, Feb 3, 2016",10:00p,Chicago Bulls,107,Sacramento Kings,102,Box Score,,"17,317",
743,"Wed, Feb 3, 2016",10:30p,Minnesota Timberwolves,108,Los Angeles Clippers,102,Box Score,,"19,060",
744,"Thu, Feb 4, 2016",7:00p,New York Knicks,105,Detroit Pistons,111,Box Score,,"17,095",
745,"Thu, Feb 4, 2016",9:00p,Houston Rockets,111,Phoenix Suns,105,Box Score,,"15,723",
746,"Thu, Feb 4, 2016",9:30p,Los Angeles Lakers,99,New Orleans Pelicans,96,Box Score,,"18,420",
747,"Thu, Feb 4, 2016",10:00p,Toronto Raptors,110,Portland Trail Blazers,103,Box Score,,"19,393",
748,"Fri, Feb 5, 2016",7:00p,Indiana Pacers,96,Atlanta Hawks,102,Box Score,,"17,225",
749,"Fri, Feb 5, 2016",7:00p,Miami Heat,98,Charlotte Hornets,95,Box Score,,"19,147",
750,"Fri, Feb 5, 2016",7:00p,Los Angeles Clippers,107,Orlando Magic,93,Box Score,,"16,647",
751,"Fri, Feb 5, 2016",7:00p,Philadelphia 76ers,94,Washington Wizards,106,Box Score,,"17,305",
752,"Fri, Feb 5, 2016",7:30p,Sacramento Kings,119,Brooklyn Nets,128,Box Score,,"14,432",
753,"Fri, Feb 5, 2016",7:30p,Boston Celtics,104,Cleveland Cavaliers,103,Box Score,,"20,562",
754,"Fri, Feb 5, 2016",7:30p,Memphis Grizzlies,91,New York Knicks,85,Box Score,,"19,812",
755,"Fri, Feb 5, 2016",9:00p,Chicago Bulls,110,Denver Nuggets,115,Box Score,,"19,155",
756,"Fri, Feb 5, 2016",9:00p,Milwaukee Bucks,81,Utah Jazz,84,Box Score,,"19,911",
757,"Fri, Feb 5, 2016",9:30p,San Antonio Spurs,116,Dallas Mavericks,90,Box Score,,"20,404",
758,"Sat, Feb 6, 2016",5:00p,Portland Trail Blazers,96,Houston Rockets,79,Box Score,,"18,308",
759,"Sat, Feb 6, 2016",7:00p,Washington Wizards,104,Charlotte Hornets,108,Box Score,,"18,450",
760,"Sat, Feb 6, 2016",7:00p,Detroit Pistons,104,Indiana Pacers,112,Box Score,,"18,165",
761,"Sat, Feb 6, 2016",7:30p,New Orleans Pelicans,84,Cleveland Cavaliers,99,Box Score,,"20,562",
762,"Sat, Feb 6, 2016",7:30p,Brooklyn Nets,98,Philadelphia 76ers,103,Box Score,,"18,847",
763,"Sat, Feb 6, 2016",8:00p,Dallas Mavericks,114,Memphis Grizzlies,110,Box Score,OT,"18,119",
764,"Sat, Feb 6, 2016",8:00p,Chicago Bulls,105,Minnesota Timberwolves,112,Box Score,,"17,876",
765,"Sat, Feb 6, 2016",8:30p,Los Angeles Lakers,102,San Antonio Spurs,106,Box Score,,"18,418",
766,"Sat, Feb 6, 2016",9:00p,Oklahoma City Thunder,108,Golden State Warriors,116,Box Score,,"19,596",
767,"Sat, Feb 6, 2016",9:00p,Utah Jazz,98,Phoenix Suns,89,Box Score,,"16,180",
768,"Sun, Feb 7, 2016",1:00p,Sacramento Kings,119,Boston Celtics,128,Box Score,,"18,624",
769,"Sun, Feb 7, 2016",1:00p,Denver Nuggets,101,New York Knicks,96,Box Score,,"19,812",
770,"Sun, Feb 7, 2016",1:00p,Atlanta Hawks,94,Orlando Magic,96,Box Score,,"16,021",
771,"Sun, Feb 7, 2016",2:00p,Los Angeles Clippers,100,Miami Heat,93,Box Score,,"19,624",
772,"Mon, Feb 8, 2016",7:00p,Chicago Bulls,91,Charlotte Hornets,108,Box Score,,"15,886",
773,"Mon, Feb 8, 2016",7:00p,Sacramento Kings,100,Cleveland Cavaliers,120,Box Score,,"20,562",
774,"Mon, Feb 8, 2016",7:00p,Los Angeles Lakers,87,Indiana Pacers,89,Box Score,,"18,165",
775,"Mon, Feb 8, 2016",7:00p,Los Angeles Clippers,98,Philadelphia 76ers,92,Box Score,OT,"13,310",
776,"Mon, Feb 8, 2016",7:30p,Denver Nuggets,104,Brooklyn Nets,105,Box Score,,"13,043",
777,"Mon, Feb 8, 2016",7:30p,Toronto Raptors,103,Detroit Pistons,89,Box Score,,"14,103",
778,"Mon, Feb 8, 2016",8:00p,Orlando Magic,117,Atlanta Hawks,110,Box Score,OT,"13,057",
779,"Mon, Feb 8, 2016",8:00p,Portland Trail Blazers,112,Memphis Grizzlies,106,Box Score,OT,"15,892",
780,"Mon, Feb 8, 2016",8:00p,New Orleans Pelicans,116,Minnesota Timberwolves,102,Box Score,,"11,926",
781,"Mon, Feb 8, 2016",9:00p,Oklahoma City Thunder,122,Phoenix Suns,106,Box Score,,"16,316",
782,"Tue, Feb 9, 2016",8:00p,San Antonio Spurs,119,Miami Heat,101,Box Score,,"19,723",
783,"Tue, Feb 9, 2016",8:00p,Boston Celtics,111,Milwaukee Bucks,112,Box Score,,"13,215",
784,"Tue, Feb 9, 2016",8:00p,Washington Wizards,111,New York Knicks,108,Box Score,,"19,812",
785,"Tue, Feb 9, 2016",8:30p,Utah Jazz,121,Dallas Mavericks,119,Box Score,OT,"19,394",
786,"Tue, Feb 9, 2016",10:30p,Houston Rockets,110,Golden State Warriors,123,Box Score,,"19,596",
787,"Wed, Feb 10, 2016",7:00p,Charlotte Hornets,117,Indiana Pacers,95,Box Score,,"15,653",
788,"Wed, Feb 10, 2016",7:00p,San Antonio Spurs,98,Orlando Magic,96,Box Score,,"17,467",
789,"Wed, Feb 10, 2016",7:00p,Sacramento Kings,114,Philadelphia 76ers,110,Box Score,,"12,501",
790,"Wed, Feb 10, 2016",7:30p,Los Angeles Clippers,134,Boston Celtics,139,Box Score,OT,"18,186",
791,"Wed, Feb 10, 2016",7:30p,Memphis Grizzlies,109,Brooklyn Nets,90,Box Score,,"14,262",
792,"Wed, Feb 10, 2016",7:30p,Denver Nuggets,103,Detroit Pistons,92,Box Score,,"19,971",
793,"Wed, Feb 10, 2016",8:00p,Atlanta Hawks,113,Chicago Bulls,90,Box Score,,"21,709",
794,"Wed, Feb 10, 2016",8:00p,Los Angeles Lakers,111,Cleveland Cavaliers,120,Box Score,,"20,562",
795,"Wed, Feb 10, 2016",8:00p,Toronto Raptors,112,Minnesota Timberwolves,117,Box Score,,"11,171",
796,"Wed, Feb 10, 2016",8:00p,Utah Jazz,96,New Orleans Pelicans,100,Box Score,,"15,256",
797,"Wed, Feb 10, 2016",9:00p,Golden State Warriors,112,Phoenix Suns,104,Box Score,,"18,055",
798,"Wed, Feb 10, 2016",10:30p,Houston Rockets,103,Portland Trail Blazers,116,Box Score,,"19,393",
799,"Thu, Feb 11, 2016",8:00p,Washington Wizards,92,Milwaukee Bucks,99,Box Score,,"14,172",
800,"Thu, Feb 11, 2016",8:00p,New Orleans Pelicans,95,Oklahoma City Thunder,121,Box Score,,"18,203",
801,"Thu, Feb 18, 2016",7:00p,Utah Jazz,89,Washington Wizards,103,Box Score,,"12,415",
802,"Thu, Feb 18, 2016",8:00p,Chicago Bulls,95,Cleveland Cavaliers,106,Box Score,,"20,562",
803,"Thu, Feb 18, 2016",10:30p,San Antonio Spurs,86,Los Angeles Clippers,105,Box Score,,"19,410",
804,"Fri, Feb 19, 2016",7:00p,Dallas Mavericks,104,Orlando Magic,110,Box Score,OT,"17,764",
805,"Fri, Feb 19, 2016",7:00p,Detroit Pistons,86,Washington Wizards,98,Box Score,,"20,356",
806,"Fri, Feb 19, 2016",7:30p,New York Knicks,98,Brooklyn Nets,109,Box Score,,"17,732",
807,"Fri, Feb 19, 2016",8:00p,Miami Heat,115,Atlanta Hawks,111,Box Score,,"19,043",
808,"Fri, Feb 19, 2016",8:00p,Toronto Raptors,106,Chicago Bulls,116,Box Score,,"21,849",
809,"Fri, Feb 19, 2016",8:00p,Minnesota Timberwolves,104,Memphis Grizzlies,109,Box Score,,"18,119",
810,"Fri, Feb 19, 2016",8:00p,Charlotte Hornets,98,Milwaukee Bucks,95,Box Score,,"16,370",
811,"Fri, Feb 19, 2016",8:00p,Philadelphia 76ers,114,New Orleans Pelicans,121,Box Score,,"16,953",
812,"Fri, Feb 19, 2016",8:00p,Indiana Pacers,101,Oklahoma City Thunder,98,Box Score,,"18,203",
813,"Fri, Feb 19, 2016",9:30p,Houston Rockets,116,Phoenix Suns,100,Box Score,,"17,102",
814,"Fri, Feb 19, 2016",10:00p,Golden State Warriors,105,Portland Trail Blazers,137,Box Score,,"20,100",
815,"Fri, Feb 19, 2016",10:00p,Denver Nuggets,110,Sacramento Kings,116,Box Score,,"17,317",
816,"Fri, Feb 19, 2016",10:30p,San Antonio Spurs,119,Los Angeles Lakers,113,Box Score,,"18,997",
817,"Fri, Feb 19, 2016",10:30p,Boston Celtics,93,Utah Jazz,111,Box Score,,"19,911",
818,"Sat, Feb 20, 2016",7:30p,Milwaukee Bucks,117,Atlanta Hawks,109,Box Score,2OT,"18,653",
819,"Sat, Feb 20, 2016",7:30p,Washington Wizards,94,Miami Heat,114,Box Score,,"19,710",
820,"Sat, Feb 20, 2016",8:00p,New York Knicks,103,Minnesota Timberwolves,95,Box Score,,"16,663",
821,"Sat, Feb 20, 2016",8:30p,Golden State Warriors,115,Los Angeles Clippers,112,Box Score,,"19,585",
822,"Sun, Feb 21, 2016",3:30p,New Orleans Pelicans,111,Detroit Pistons,106,Box Score,,"17,886",
823,"Sun, Feb 21, 2016",3:30p,Cleveland Cavaliers,115,Oklahoma City Thunder,92,Box Score,,"18,203",
824,"Sun, Feb 21, 2016",5:00p,Boston Celtics,121,Denver Nuggets,101,Box Score,,"16,065",
825,"Sun, Feb 21, 2016",5:00p,San Antonio Spurs,118,Phoenix Suns,111,Box Score,,"16,224",
826,"Sun, Feb 21, 2016",6:00p,Charlotte Hornets,104,Brooklyn Nets,96,Box Score,,"16,155",
827,"Sun, Feb 21, 2016",6:00p,Indiana Pacers,105,Orlando Magic,102,Box Score,,"17,242",
828,"Sun, Feb 21, 2016",6:00p,Memphis Grizzlies,85,Toronto Raptors,98,Box Score,,"19,800",
829,"Sun, Feb 21, 2016",7:00p,Philadelphia 76ers,103,Dallas Mavericks,129,Box Score,,"20,194",
830,"Sun, Feb 21, 2016",8:00p,Los Angeles Lakers,115,Chicago Bulls,126,Box Score,,"23,143",
831,"Sun, Feb 21, 2016",9:00p,Utah Jazz,111,Portland Trail Blazers,115,Box Score,,"19,470",
832,"Mon, Feb 22, 2016",7:00p,Detroit Pistons,96,Cleveland Cavaliers,88,Box Score,,"20,562",
833,"Mon, Feb 22, 2016",7:30p,Indiana Pacers,93,Miami Heat,101,Box Score,OT,"19,600",
834,"Mon, Feb 22, 2016",7:30p,Toronto Raptors,122,New York Knicks,95,Box Score,,"19,812",
835,"Mon, Feb 22, 2016",8:00p,Golden State Warriors,102,Atlanta Hawks,92,Box Score,,"19,330",
836,"Mon, Feb 22, 2016",8:00p,Los Angeles Lakers,101,Milwaukee Bucks,108,Box Score,,"18,717",
837,"Mon, Feb 22, 2016",8:00p,Boston Celtics,122,Minnesota Timberwolves,124,Box Score,,"11,639",
838,"Mon, Feb 22, 2016",10:30p,Phoenix Suns,84,Los Angeles Clippers,124,Box Score,,"19,060",
839,"Tue, Feb 23, 2016",7:00p,Orlando Magic,124,Philadelphia 76ers,115,Box Score,,"13,745",
840,"Tue, Feb 23, 2016",7:00p,New Orleans Pelicans,89,Washington Wizards,109,Box Score,,"15,743",
841,"Tue, Feb 23, 2016",9:00p,Sacramento Kings,114,Denver Nuggets,110,Box Score,,"15,721",
842,"Tue, Feb 23, 2016",9:00p,Houston Rockets,114,Utah Jazz,117,Box Score,OT,"18,132",
843,"Tue, Feb 23, 2016",10:00p,Brooklyn Nets,104,Portland Trail Blazers,112,Box Score,,"19,393",
844,"Wed, Feb 24, 2016",7:00p,Charlotte Hornets,103,Cleveland Cavaliers,114,Box Score,,"20,562",
845,"Wed, Feb 24, 2016",7:00p,New York Knicks,105,Indiana Pacers,108,Box Score,,"16,018",
846,"Wed, Feb 24, 2016",7:30p,Philadelphia 76ers,91,Detroit Pistons,111,Box Score,,"13,429",
847,"Wed, Feb 24, 2016",7:30p,Golden State Warriors,118,Miami Heat,112,Box Score,,"19,899",
848,"Wed, Feb 24, 2016",7:30p,Minnesota Timberwolves,105,Toronto Raptors,114,Box Score,,"19,800",
849,"Wed, Feb 24, 2016",8:00p,Washington Wizards,104,Chicago Bulls,109,Box Score,,"21,560",
850,"Wed, Feb 24, 2016",8:00p,Los Angeles Lakers,119,Memphis Grizzlies,128,Box Score,,"18,119",
851,"Wed, Feb 24, 2016",8:30p,Oklahoma City Thunder,116,Dallas Mavericks,103,Box Score,,"19,805",
852,"Wed, Feb 24, 2016",10:30p,Denver Nuggets,87,Los Angeles Clippers,81,Box Score,,"19,060",
853,"Wed, Feb 24, 2016",10:30p,San Antonio Spurs,108,Sacramento Kings,92,Box Score,,"17,317",
854,"Thu, Feb 25, 2016",7:00p,Golden State Warriors,130,Orlando Magic,114,Box Score,,"19,189",
855,"Thu, Feb 25, 2016",7:30p,Milwaukee Bucks,107,Boston Celtics,112,Box Score,,"18,157",
856,"Thu, Feb 25, 2016",8:00p,Oklahoma City Thunder,119,New Orleans Pelicans,123,Box Score,,"16,974",
857,"Thu, Feb 25, 2016",9:00p,Brooklyn Nets,116,Phoenix Suns,106,Box Score,,"16,145",
858,"Thu, Feb 25, 2016",10:30p,Houston Rockets,119,Portland Trail Blazers,105,Box Score,,"19,393",
859,"Thu, Feb 25, 2016",10:30p,San Antonio Spurs,96,Utah Jazz,78,Box Score,,"19,911",
860,"Fri, Feb 26, 2016",7:00p,Charlotte Hornets,96,Indiana Pacers,95,Box Score,,"18,165",
861,"Fri, Feb 26, 2016",7:00p,Washington Wizards,103,Philadelphia 76ers,94,Box Score,,"16,511",
862,"Fri, Feb 26, 2016",7:30p,Orlando Magic,95,New York Knicks,108,Box Score,,"19,812",
863,"Fri, Feb 26, 2016",7:30p,Cleveland Cavaliers,97,Toronto Raptors,99,Box Score,,"19,800",
864,"Fri, Feb 26, 2016",8:00p,Chicago Bulls,88,Atlanta Hawks,103,Box Score,,"18,123",
865,"Fri, Feb 26, 2016",8:30p,Denver Nuggets,116,Dallas Mavericks,122,Box Score,OT,"20,298",
866,"Fri, Feb 26, 2016",10:00p,Los Angeles Clippers,117,Sacramento Kings,107,Box Score,,"17,317",
867,"Fri, Feb 26, 2016",10:30p,Memphis Grizzlies,112,Los Angeles Lakers,95,Box Score,,"18,997",
868,"Sat, Feb 27, 2016",3:00p,Miami Heat,89,Boston Celtics,101,Box Score,,"18,624",
869,"Sat, Feb 27, 2016",7:00p,Minnesota Timberwolves,112,New Orleans Pelicans,110,Box Score,,"17,338",
870,"Sat, Feb 27, 2016",8:00p,Portland Trail Blazers,103,Chicago Bulls,95,Box Score,,"21,962",
871,"Sat, Feb 27, 2016",8:00p,San Antonio Spurs,104,Houston Rockets,94,Box Score,,"18,240",
872,"Sat, Feb 27, 2016",8:30p,Detroit Pistons,102,Milwaukee Bucks,91,Box Score,,"17,165",
873,"Sat, Feb 27, 2016",8:30p,Golden State Warriors,121,Oklahoma City Thunder,118,Box Score,OT,"18,203",
874,"Sat, Feb 27, 2016",9:30p,Memphis Grizzlies,106,Phoenix Suns,111,Box Score,,"17,101",
875,"Sat, Feb 27, 2016",9:30p,Brooklyn Nets,98,Utah Jazz,96,Box Score,,"18,863",
876,"Sun, Feb 28, 2016",1:00p,Cleveland Cavaliers,99,Washington Wizards,113,Box Score,,"20,356",
877,"Sun, Feb 28, 2016",3:30p,Charlotte Hornets,76,Atlanta Hawks,87,Box Score,,"17,156",
878,"Sun, Feb 28, 2016",6:00p,Toronto Raptors,101,Detroit Pistons,114,Box Score,,"17,201",
879,"Sun, Feb 28, 2016",6:00p,Portland Trail Blazers,111,Indiana Pacers,102,Box Score,,"16,662",
880,"Sun, Feb 28, 2016",6:00p,Philadelphia 76ers,116,Orlando Magic,130,Box Score,,"16,168",
881,"Sun, Feb 28, 2016",7:00p,Minnesota Timberwolves,101,Dallas Mavericks,128,Box Score,,"20,289",
882,"Sun, Feb 28, 2016",7:30p,Miami Heat,98,New York Knicks,81,Box Score,,"19,812",
883,"Mon, Feb 29, 2016",7:00p,Indiana Pacers,96,Cleveland Cavaliers,100,Box Score,,"20,562",
884,"Mon, Feb 29, 2016",7:00p,Philadelphia 76ers,108,Washington Wizards,116,Box Score,,"15,096",
885,"Mon, Feb 29, 2016",7:30p,Utah Jazz,95,Boston Celtics,100,Box Score,,"17,680",
886,"Mon, Feb 29, 2016",8:00p,Houston Rockets,121,Milwaukee Bucks,128,Box Score,,"13,214",
887,"Mon, Feb 29, 2016",9:00p,Memphis Grizzlies,103,Denver Nuggets,96,Box Score,,"10,324",
888,"Mon, Feb 29, 2016",10:00p,Oklahoma City Thunder,131,Sacramento Kings,116,Box Score,,"17,317",
889,"Mon, Feb 29, 2016",10:30p,Brooklyn Nets,95,Los Angeles Clippers,105,Box Score,,"19,060",
890,"Tue, Mar 1, 2016",7:00p,Phoenix Suns,92,Charlotte Hornets,126,Box Score,,"16,849",
891,"Tue, Mar 1, 2016",7:30p,Chicago Bulls,111,Miami Heat,129,Box Score,,"19,654",
892,"Tue, Mar 1, 2016",7:30p,Portland Trail Blazers,104,New York Knicks,85,Box Score,,"19,812",
893,"Tue, Mar 1, 2016",8:30p,Orlando Magic,108,Dallas Mavericks,121,Box Score,,"19,546",
894,"Tue, Mar 1, 2016",10:30p,Atlanta Hawks,105,Golden State Warriors,109,Box Score,OT,"19,596",
895,"Tue, Mar 1, 2016",10:30p,Brooklyn Nets,101,Los Angeles Lakers,107,Box Score,,"18,997",
896,"Wed, Mar 2, 2016",7:00p,Chicago Bulls,89,Orlando Magic,102,Box Score,,"16,072",
897,"Wed, Mar 2, 2016",7:00p,Charlotte Hornets,119,Philadelphia 76ers,99,Box Score,,"11,143",
898,"Wed, Mar 2, 2016",7:30p,Portland Trail Blazers,93,Boston Celtics,116,Box Score,,"18,624",
899,"Wed, Mar 2, 2016",7:30p,Utah Jazz,94,Toronto Raptors,104,Box Score,,"19,800",
900,"Wed, Mar 2, 2016",8:00p,New Orleans Pelicans,95,Houston Rockets,100,Box Score,,"18,226",
901,"Wed, Mar 2, 2016",8:00p,Sacramento Kings,98,Memphis Grizzlies,104,Box Score,,"15,310",
902,"Wed, Mar 2, 2016",8:00p,Indiana Pacers,104,Milwaukee Bucks,99,Box Score,,"14,263",
903,"Wed, Mar 2, 2016",8:00p,Washington Wizards,104,Minnesota Timberwolves,98,Box Score,,"11,307",
904,"Wed, Mar 2, 2016",8:00p,Detroit Pistons,81,San Antonio Spurs,97,Box Score,,"18,418",
905,"Wed, Mar 2, 2016",9:00p,Los Angeles Lakers,107,Denver Nuggets,117,Box Score,,"20,096",
906,"Wed, Mar 2, 2016",10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,103,Box Score,,"19,304",
907,"Thu, Mar 3, 2016",7:30p,Phoenix Suns,92,Miami Heat,108,Box Score,,"19,600",
908,"Thu, Mar 3, 2016",8:00p,San Antonio Spurs,94,New Orleans Pelicans,86,Box Score,,"17,781",
909,"Thu, Mar 3, 2016",8:30p,Sacramento Kings,104,Dallas Mavericks,101,Box Score,,"19,910",
910,"Thu, Mar 3, 2016",10:30p,Oklahoma City Thunder,106,Golden State Warriors,121,Box Score,,"19,596",
911,"Fri, Mar 4, 2016",7:00p,Indiana Pacers,101,Charlotte Hornets,108,Box Score,,"19,099",
912,"Fri, Mar 4, 2016",7:00p,Phoenix Suns,102,Orlando Magic,84,Box Score,,"17,546",
913,"Fri, Mar 4, 2016",7:00p,Miami Heat,112,Philadelphia 76ers,102,Box Score,,"17,610",
914,"Fri, Mar 4, 2016",7:30p,New York Knicks,104,Boston Celtics,105,Box Score,,"18,624",
915,"Fri, Mar 4, 2016",7:30p,Portland Trail Blazers,115,Toronto Raptors,117,Box Score,,"19,800",
916,"Fri, Mar 4, 2016",8:00p,Washington Wizards,83,Cleveland Cavaliers,108,Box Score,,"20,562",
917,"Fri, Mar 4, 2016",8:00p,Utah Jazz,88,Memphis Grizzlies,94,Box Score,,"17,188",
918,"Fri, Mar 4, 2016",8:00p,Minnesota Timberwolves,101,Milwaukee Bucks,116,Box Score,,"16,366",
919,"Fri, Mar 4, 2016",9:00p,Brooklyn Nets,121,Denver Nuggets,120,Box Score,OT,"14,163",
920,"Fri, Mar 4, 2016",10:30p,Atlanta Hawks,106,Los Angeles Lakers,77,Box Score,,"18,997",
921,"Sat, Mar 5, 2016",7:00p,Boston Celtics,103,Cleveland Cavaliers,120,Box Score,,"20,562",
922,"Sat, Mar 5, 2016",7:00p,Utah Jazz,106,New Orleans Pelicans,94,Box Score,,"16,680",
923,"Sat, Mar 5, 2016",7:00p,Detroit Pistons,89,New York Knicks,102,Box Score,,"19,812",
924,"Sat, Mar 5, 2016",7:00p,Indiana Pacers,100,Washington Wizards,99,Box Score,,"20,356",
925,"Sat, Mar 5, 2016",8:00p,Brooklyn Nets,118,Minnesota Timberwolves,132,Box Score,,"15,987",
926,"Sat, Mar 5, 2016",8:30p,Houston Rockets,100,Chicago Bulls,108,Box Score,,"22,203",
927,"Sat, Mar 5, 2016",8:30p,Sacramento Kings,94,San Antonio Spurs,104,Box Score,,"18,418",
928,"Sat, Mar 5, 2016",10:30p,Atlanta Hawks,107,Los Angeles Clippers,97,Box Score,,"19,236",
929,"Sun, Mar 6, 2016",3:30p,Golden State Warriors,95,Los Angeles Lakers,112,Box Score,,"18,997",
930,"Sun, Mar 6, 2016",3:30p,Oklahoma City Thunder,104,Milwaukee Bucks,96,Box Score,,"16,565",
931,"Sun, Mar 6, 2016",4:00p,Phoenix Suns,109,Memphis Grizzlies,100,Box Score,,"17,291",
932,"Sun, Mar 6, 2016",5:00p,Dallas Mavericks,114,Denver Nuggets,116,Box Score,OT,"14,802",
933,"Sun, Mar 6, 2016",6:00p,Portland Trail Blazers,103,Detroit Pistons,123,Box Score,,"18,386",
934,"Sun, Mar 6, 2016",6:00p,Philadelphia 76ers,98,Miami Heat,103,Box Score,,"19,820",
935,"Sun, Mar 6, 2016",6:30p,Houston Rockets,113,Toronto Raptors,107,Box Score,,"19,800",
936,"Mon, Mar 7, 2016",7:00p,Minnesota Timberwolves,103,Charlotte Hornets,108,Box Score,,"15,912",
937,"Mon, Mar 7, 2016",7:00p,Memphis Grizzlies,106,Cleveland Cavaliers,103,Box Score,,"20,562",
938,"Mon, Mar 7, 2016",7:00p,San Antonio Spurs,91,Indiana Pacers,99,Box Score,,"16,742",
939,"Mon, Mar 7, 2016",8:00p,Milwaukee Bucks,90,Chicago Bulls,100,Box Score,,"21,672",
940,"Mon, Mar 7, 2016",8:00p,Sacramento Kings,112,New Orleans Pelicans,115,Box Score,,"16,403",
941,"Mon, Mar 7, 2016",8:30p,Los Angeles Clippers,109,Dallas Mavericks,90,Box Score,,"20,002",
942,"Mon, Mar 7, 2016",10:30p,Orlando Magic,113,Golden State Warriors,119,Box Score,,"19,596",
943,"Tue, Mar 8, 2016",7:30p,Brooklyn Nets,99,Toronto Raptors,104,Box Score,,"19,800",
944,"Tue, Mar 8, 2016",8:00p,San Antonio Spurs,116,Minnesota Timberwolves,91,Box Score,,"14,093",
945,"Tue, Mar 8, 2016",9:00p,New York Knicks,94,Denver Nuggets,110,Box Score,,"13,305",
946,"Tue, Mar 8, 2016",9:00p,Atlanta Hawks,91,Utah Jazz,84,Box Score,,"19,282",
947,"Tue, Mar 8, 2016",10:00p,Washington Wizards,109,Portland Trail Blazers,116,Box Score,OT,"19,393",
948,"Tue, Mar 8, 2016",10:30p,Orlando Magic,98,Los Angeles Lakers,107,Box Score,,"18,997",
949,"Wed, Mar 9, 2016",7:00p,Memphis Grizzlies,96,Boston Celtics,116,Box Score,,"17,790",
950,"Wed, Mar 9, 2016",7:00p,New Orleans Pelicans,113,Charlotte Hornets,122,Box Score,,"16,335",
951,"Wed, Mar 9, 2016",7:00p,Houston Rockets,118,Philadelphia 76ers,104,Box Score,,"15,237",
952,"Wed, Mar 9, 2016",8:00p,Miami Heat,108,Milwaukee Bucks,114,Box Score,,"15,005",
953,"Wed, Mar 9, 2016",8:30p,Detroit Pistons,102,Dallas Mavericks,96,Box Score,,"20,249",
954,"Wed, Mar 9, 2016",9:00p,New York Knicks,128,Phoenix Suns,97,Box Score,,"17,105",
955,"Wed, Mar 9, 2016",9:30p,Los Angeles Clippers,108,Oklahoma City Thunder,120,Box Score,,"18,203",
956,"Wed, Mar 9, 2016",10:00p,Cleveland Cavaliers,120,Sacramento Kings,111,Box Score,,"17,317",
957,"Wed, Mar 9, 2016",10:30p,Utah Jazz,94,Golden State Warriors,115,Box Score,,"19,596",
958,"Thu, Mar 10, 2016",7:30p,Atlanta Hawks,96,Toronto Raptors,104,Box Score,,"19,800",
959,"Thu, Mar 10, 2016",8:00p,Chicago Bulls,101,San Antonio Spurs,109,Box Score,,"18,418",
960,"Thu, Mar 10, 2016",9:00p,Phoenix Suns,98,Denver Nuggets,116,Box Score,,"11,582",
961,"Thu, Mar 10, 2016",10:30p,Cleveland Cavaliers,120,Los Angeles Lakers,108,Box Score,,"18,997",
962,"Fri, Mar 11, 2016",7:00p,Detroit Pistons,103,Charlotte Hornets,118,Box Score,,"18,189",
963,"Fri, Mar 11, 2016",7:00p,Brooklyn Nets,89,Philadelphia 76ers,95,Box Score,,"14,128",
964,"Fri, Mar 11, 2016",7:30p,Houston Rockets,102,Boston Celtics,98,Box Score,,"18,624",
965,"Fri, Mar 11, 2016",8:00p,Miami Heat,118,Chicago Bulls,96,Box Score,,"22,067",
966,"Fri, Mar 11, 2016",8:00p,New Orleans Pelicans,114,Memphis Grizzlies,121,Box Score,OT,"18,119",
967,"Fri, Mar 11, 2016",8:00p,Minnesota Timberwolves,99,Oklahoma City Thunder,96,Box Score,,"18,203",
968,"Fri, Mar 11, 2016",9:00p,Washington Wizards,93,Utah Jazz,114,Box Score,,"19,911",
